,Poor or fair health raw value,Low birthweight raw value,Food environment index raw value,Access to exercise opportunities raw value,Excessive drinking raw value,Sexually transmitted infections raw value,Ratio of population to primary care physicians.,Ratio of population to mental health providers.,High school graduation raw value,Some college raw value,Unemployment raw value,Income inequality raw value,Children in single-parent households raw value,Violent crime raw value,Severe housing problems raw value,Percentage of households with overcrowding,Percentage of households with lack of kitchen or plumbing facilities,Insufficient sleep raw value,Ratio of population to primary care providers other than physicians.,Population raw value,% below 18 years of age raw value,% not proficient in English raw value,% Females raw value,% Rural raw value
2894,-0.9811414674807252,-0.8055849064726978,-0.057777924596367006,-0.6287643162642662,-0.31369220484258475,-0.5994158458285566,0.4658963243057211,-0.23231656888277336,0.9995824036110809,0.2896017686680756,-0.6846710170948963,0.15567405435939988,-0.09513787874797835,-1.1153115019223179,0.09001624778656342,-0.6235489302029171,-0.2976951248889158,-0.09531464683223849,-0.20163019539557953,-0.2892812806005308,-1.4858789194565067,-0.3996963163255542,0.30024337883792723,1.3169987318141874
243,0.1480843731436109,-0.8191125178273665,-0.6600374855313839,1.0996263123253054,0.39186670528465356,-0.14652321752928604,0.7689105691949795,-0.5165914435110718,-1.8140354914704426,0.027035788270528476,1.6861022507009278,0.09188094912897007,-0.1764888696089913,0.8811521982181139,2.0205916833610598,2.151132772230569,0.19791783425854198,0.17061018778123074,-0.0919022827231173,-0.07997350436607831,1.4830516145486667,1.1449655316111922,-0.22830490695323072,-1.0290642638931906
100,0.8311620836794515,-0.2511241819214743,-1.090222886199253,-0.18416946217565203,0.005407344919063845,-0.20448388046255545,-0.28305060569577173,0.2893842942931507,-0.5843478613973305,-0.410873723886211,0.4917557785822956,0.6338594419765313,0.34267179964885564,-0.7499376955596057,0.6444958020590492,1.7121830638761675,0.36518050604101854,-0.9009103192661417,-0.3602653477459467,-0.19876940404641275,1.463611271925268,0.21302518845885382,-1.4376861586093028,-0.3862522831342584
315,-0.9835423970150291,-0.24091777111566426,0.7165557966057977,0.8545532792777566,1.5191015649099102,-0.39555420378740225,-0.20258143102565948,-0.5948184464927647,-0.4802729811963095,0.3726816673448786,0.2387863660479879,-0.057161684261184675,0.41711579094968876,-0.23793288576296054,0.5259334425461891,-0.21955939397301485,-0.5451474494164064,0.14038139741327135,0.01579523449298526,0.03811079091076214,-0.7006990034622387,0.2357860992857468,0.18640217611642432,-0.28056308960611
1177,-0.6595168775951866,-0.04896427321940862,0.20033331580435432,0.9578534117695752,0.36185288614882194,0.41069860404986963,-0.5723080379746223,-0.639185261429161,-1.0741556781652284,0.6173792614545387,-0.8930624017991904,-0.10085681292752789,0.305128266187119,-0.5882757656651592,0.1994924541790315,-0.3192126274975479,0.16413586888733828,0.6335117264775149,-0.668873744111599,0.011964583545253427,-0.12524813357402176,-0.3249630103425593,0.4859049489709409,-0.4838924345459879
2549,-0.34731268737801047,-0.7785202701321517,-0.4879633252642361,-0.04884360006116427,0.3231306836912618,0.018165010943175942,-0.19139402357366841,-0.11404068571923023,0.5913131311274784,-0.3326301331469011,-0.8651415552161523,-0.2084670147103872,0.20996810241569894,-0.006899307047118474,-0.06530555168435516,-0.11992402927950171,0.5353636336935627,-0.7402729859547046,0.14934245024309037,-0.17073159003870483,-0.17134919195346826,0.4175384851738607,0.5447677294945027,-0.09258245741881285
1025,1.5105976789086109,0.2723872971831631,-0.4019262451306626,0.017794195490599962,-1.3826808395505708,-0.7417192665474801,0.4174886026096956,-0.0827905433330781,1.1311358363094288,-1.1686302746931592,0.8134612315519235,1.635994268861954,0.8816278360292866,-1.0904614645956483,0.8249842374063561,0.407459219385102,0.3386248651812802,1.295870250443141,-0.5086236311891208,-0.26839554123047127,-0.12025267986910754,-0.5917715104276976,0.2957745717108443,0.5577784187608823
1577,0.5638314879113946,-0.01762931204977142,0.02825915553720651,0.27531783042033026,0.4261712660873441,-0.13213298397343975,-0.5198410472858099,-0.5634654143758944,0.747906016343815,-0.6032732921126417,-0.11228285506010555,-0.3265525422988112,-0.17856960130023622,0.23943629234481228,0.15910167926724622,0.13079893689573951,0.5059110143752718,0.8216221048612526,-0.37130634331670476,-0.11097783799679065,-0.2617301781650211,-0.524770183566883,-1.5095693394865546,-0.5984785974322809
261,-0.29406881279512975,4.609575982594547,-3.3271869696721725,-1.5214026647009362,-0.39184962160684267,0.7025005622656397,-0.23967976421033485,0.11349214114290734,-0.8895908660883338,0.014298230420231983,-0.9732561278210775,-0.10310845823482455,0.6329273884734313,-0.394201332544854,0.4447170159977233,0.3537723374122427,0.43426411567967743,-1.5072382319376254,0.11713802440209492,-0.30505667948642684,-0.7764589124163417,-0.5968372704752333,-1.2790948380391314,1.3169987318141874
1264,-0.3815015637316298,-0.4934901462074081,0.8886299568729447,0.5956368286623097,1.3078203128657735,-0.4810961477027101,0.33651934079244433,-0.40240837816866415,-0.10928371636340978,-0.0807566466957047,-0.34306117384335755,-0.7173535076891416,-0.4525215854267585,-0.013407181659973169,0.043832047798107523,-0.19430061007111996,-0.28041794746592075,0.7299287546984639,-0.005444957365244919,-0.1182259942416618,0.055224595050916044,-0.4788501995167652,-1.654029529652207,0.06214588168046676
2243,-0.5326846426956189,-0.923910057563173,0.5444816363386491,0.9044585759397885,0.5771506478540425,-0.11854220783736288,-0.45691815992329743,-0.6229167076883254,-0.724674823844666,0.25293877680473736,-0.503331389032907,-0.6338917512323355,-0.3000967486168185,-0.6475529719016614,0.9578985143776418,0.3016418139602935,0.34100697520352063,-0.16268771762997794,0.09908752754078021,0.00617266415985307,0.07368885352585926,0.48331081189901054,0.05129483430938574,-1.1441554963184284
195,1.4231233632452762,-0.2657831162297958,0.20033331580435432,0.6363469141061618,-0.4059823634639969,1.133807840231141,-0.4290386532468307,-0.5992063619468317,-0.933420883293531,-0.33132213448266107,2.2968698536987193,0.9394663399585917,0.7956157109673728,1.5662522704426154,2.913005025939639,3.017380873903497,-0.02021877761076867,0.4120699864069534,-0.21239487331716644,2.6590248727347277,1.80125934837587,3.554235173597509,0.09619822272151322,-1.5193297598775986
1973,-0.29672508249205815,0.7209475488098981,0.4584445562050756,0.1695733254912628,0.04208513870773715,0.10570559840790711,0.032017380711084724,-0.5359539096756534,0.04695410114934169,-0.14119923006086357,-0.2770469248870348,-0.08404922768990439,0.2269709663526431,0.09143480407775179,0.4897589572999219,0.47337037692004313,-0.14752761921720822,-0.2439962974931202,0.03952959560810056,-0.1266601578256896,-0.16360725156790348,-0.24122063244304023,0.07578188009403314,0.29030019964851933
1783,-1.467975311186181,-0.7329748148361191,1.6629636780751094,1.126450293092545,0.495960545555121,-0.7589076010725186,-0.7137444568889312,-0.5520167291803799,1.0984621362518054,1.8513313221565244,-0.6493500819293108,-0.3594780720028128,-1.6312685798841302,-1.1061151588656235,0.3257826163069238,-0.5255180240910641,-0.44197894933554704,0.11186247834453397,-0.19087315235882485,0.06423297787446515,-0.6952204182427252,-0.18533584261960082,0.3000963102570665,-0.2866527485117849
1929,1.108797599399371,1.218716776008306,0.20033331580435432,-1.2012108787582985,-0.49940138710401344,1.4491937923301033,1.853928395453164,1.4148177542714833,0.8907105976154536,-0.9412401140205556,-0.0643456267443146,-0.07793261163142524,1.6707661743566669,-0.23793288576296054,0.8520521967706304,1.0429036571708732,0.07454415649836427,0.32758054256402475,0.6152931017934824,-0.24816435780961713,-0.5160448308313621,0.9343107265378066,-1.9988334961592025,1.3169987318141874
179,1.4407740342025313,-0.09690595667816,-0.9181487259321052,-0.23448982069444352,-1.3034959408456321,-1.0710957234924041,-0.19639837552928507,-0.0906343641878048,0.8927865434378164,-0.9137669001125264,0.07489946014447386,0.5700021684318591,-0.03631827359358556,-0.05185100967221952,-0.3824258612871355,-0.20284437711396258,0.7596111505292374,0.20272961901116357,1.2422105365456628,-0.27361997862321186,-0.8026773487032209,-0.5678056699269963,0.36579643550752194,1.3169987318141874
834,-0.9133322171599799,-1.4367649835843948,0.6305187164722227,0.4088816047977831,0.5892286231811649,-0.3072141589029019,0.8991918801264354,3.1749303216167237,0.874734844066485,0.4736459012304541,-0.9341139431445211,-0.06353569605282688,0.20847555117603095,-1.0253731652363491,-1.413839578234474,-0.8261607561200662,-0.6118621097955158,-1.224627822759453,-0.25613583057299255,-0.2825465604442566,0.3726544252163302,-0.2265485586082339,0.37383290302787126,-0.38166163525685176
842,-0.9263684948400929,-0.6256332524313709,0.2863703959379278,-0.3211639211308407,0.7634325251698584,-0.7337246923497878,3.118515615537821,-0.3447688469299702,0.39398298276040306,1.1473740151550316,-0.6068553325901416,-0.3580256070980615,-1.2762020113267654,-0.6036895239289221,-0.7079221311263224,-0.10398843500166428,-0.1346439271055171,-1.2172592312133264,0.09774757012083261,-0.28077805836131164,0.14926135577843955,-0.4856043669766871,-0.23135853846822035,1.3169987318141874
3122,-0.33078615576915565,0.3384344750940383,-0.14381500472994127,0.4736660376804678,0.7132932985705094,-0.21008008240094,-0.2532008975625296,-0.5569929025412115,-1.4308569474036577,0.40968887064238957,-0.38626728700628843,-0.252718400654865,-0.3219219638151728,-0.0723248588937095,-0.6306096561765695,0.18789034350099867,-0.7155657044529826,-0.5610897727659607,-0.3568872822631787,-0.26531492469888973,0.32711284153157283,0.4319516894998815,-1.5884755143727907,-0.5391091032373952
1578,-0.6063626588068961,0.514731868657214,0.02825915553720651,1.3675176714230646,0.7001309116115872,0.7496685500320243,-0.7234775952926392,-0.5804420526984839,0.3192625924842804,1.7498207127491883,-0.7110660361052128,0.01702101020414708,0.16276799222660934,0.5107080703197792,-0.02144908486126852,-0.5510924740133942,-0.34202120233018557,-0.2904812616419052,-0.36003714069045334,2.6814569254710294,-0.05418001462934835,-0.13634540949425739,1.179779890598457,-1.8267399204438073
1123,0.6938283087102954,1.1402264400354925,0.11429623567078002,-1.112778723353833,0.04140230619382746,-0.2804323353406326,-0.018077677896120085,-0.15013024377626905,0.23747976164168802,-1.673896979016253,0.670585054451601,3.2379453465862738,0.3177765784653627,-0.14887014363225318,-0.5951793969742439,-0.08310586943429439,-0.5364662379163674,0.4925302510353837,-0.3950280344746026,-0.2813875760571314,0.28036381734383337,-0.08146636299763686,-0.6201780512660935,1.3169987318141874
340,0.9448276119649681,-0.15521541755298082,-1.9505936875349912,-0.7914647909503216,0.11796360091610147,0.14647792681613797,4.708435754142463,-0.3447688469299702,-0.5089202153733025,-2.120663195361485,0.33230213365751327,-0.6695865415812434,0.6945581047344983,-0.08286525493275433,0.010578918868734457,0.1105896597176927,0.008961076218724759,1.0372498215873174,0.2371741699350092,-0.26996587499851915,-1.9460901472854892,0.874855975566835,-2.5069696126195753,0.38330890823143976
1178,0.2127426052043158,-0.1754196307150627,-0.057777924596367006,-0.354846244201486,-0.8592878042558373,-0.7633046168812494,-0.6208067105753244,-0.6509627267909499,0.14768822412633204,0.5688945983701377,0.11659458085733403,0.6112675814742509,-0.42860268287420916,-0.6880530219577078,0.05544795843502675,-0.5111146050164445,0.06383458885257791,0.16776737873718142,-0.515922810998849,-0.10813142038281473,-1.1284735397807069,-0.35169183096816686,0.26992757961564356,0.6894644468406625
2944,0.615880218599465,1.5452605669517017,-1.090222886199253,1.216796169647383,0.4578958067148821,3.9087245442501493,-0.6568566903771013,-0.6039252880068099,-1.55890503728616,0.8707219423637667,-0.15138943782928635,2.3386600953982266,2.9839425052822945,1.8581760272097905,2.1043638770302,-0.15032338429978714,-0.04428300466167897,1.342281639457754,-0.6631642751571214,0.3704120320410958,-1.2909273408175823,0.35019205297886985,1.1751627441751804,-1.8629271700259054
748,0.10479705192478835,0.12747113896518047,-0.057777924596367006,-0.2875227284030717,0.022909654112696333,-0.3387927269837865,0.586864021166578,0.18426518431395822,0.8966740807286093,-0.7037293969509841,-0.4213055074612066,-0.7254036098929929,0.41750219252901416,-0.54788584739778,-0.7717352958679343,-0.31221009086506446,-0.25447056975425547,0.6255590493081388,0.28902410266400796,-0.2036365379622935,-0.18530516407722764,-0.4956840986904909,-1.5900550001665368,-0.3846834269415119
1666,-0.9376242986210354,-0.6331854112640481,0.8886299568729447,0.12325692796987484,1.4651134354326614,-0.8308587688517496,0.2705623940077931,0.44407828054914095,0.4415443606506932,1.6758452884172013,-0.8720261561076412,-1.2096310751776196,-1.1960998732641508,-0.6602648949027722,-0.4365210173527106,-0.19382704023157962,-0.20234545308297167,-0.7786471912830301,0.9862078355800261,-0.23352992800949202,0.6340613723037404,-0.510646117820845,-0.07391713948520083,0.4570417489957623
662,-0.4749578890104442,0.04803289449476221,0.20033331580435432,-0.6657993560346974,1.1023095520024124,-0.7181352726642878,-0.3560817258876227,-0.1707424535262259,-0.5679901501695926,-0.13101612907719254,0.5975956781312961,0.13461432105655752,0.31366911204527503,-0.6258499136617818,-1.1484927375865057,-0.5880049637924256,-0.07342533415096177,-0.4334524508191006,-0.3449389870938185,-0.22481952980469863,-0.5328682118057223,-0.5557614927299976,-1.0675505174353315,-0.5393664622724531
480,0.701053119191976,1.4234181666417396,-0.8321116457985317,0.06033592515985017,-1.12325183008203,2.358176878607721,-0.25262852482633935,0.0009903112482112827,-1.7188598103831738,-0.8599509929620405,0.9651905157441739,1.1460892887660872,2.0044106762340372,-0.507849864908485,1.047744445526107,0.35257327220715484,-0.7547644493417566,1.4125170461555494,-0.2682073015788964,-0.24671412605059775,0.9130729037155146,-0.45006156170117434,1.5200277139358775,0.07555565973581523
803,-0.7714450373248737,-1.5369740455455554,0.20033331580435432,0.6026781256235934,0.32959404146757076,-0.5974172022791335,-0.38020665779058793,-0.618748103930322,-0.3115643256285976,0.209703223792151,-0.6066958580053755,-0.41171659761919954,-0.28335827325315927,-0.05713180645205302,-0.9534325822010125,-0.8132768499534894,0.32851992021781806,-1.6992611937332227,-0.4453162770623417,-0.27179442808597837,0.07297357465535846,-0.37773956301681016,0.3883850147371106,-0.15744240531596407
2246,-0.8123825438562308,-0.5292515089213671,0.6305187164722227,0.6783374823586527,0.3751111488501491,-0.6501813919839029,-0.07887117060178962,-0.2982351810434248,0.0726599443828526,-0.17941639098160317,0.9127890135243021,-0.05530675944965626,-0.07472078032691146,-0.7541861223709091,-0.7480174806414127,-0.7130560207172854,0.23180025971911128,0.7305578601052892,-0.2237930398838348,-0.11416954888672355,-0.8709621676478075,-0.5419268827341646,0.19557299561700864,0.28309961391349586
2535,1.1717874969936324,0.7780546800631843,-0.3158891649970891,-0.5211318535326198,0.6548827447522827,1.0818431079461408,0.8723855328816447,0.2922888508157006,-0.034699753347380326,-1.9020365381454185,1.092855285602115,0.4694595143826295,0.39072256281093176,0.01635004532565081,0.37394655852552183,1.6813808062860576,0.16798338013804495,0.2624660917431043,0.03641758122147777,-0.21349090780308352,-0.2272554947084836,0.3416700304134246,-4.71265733685311,-0.49628063119607396
2849,-1.034947571332057,-1.3269208343676344,1.8350378383422565,0.23849770581445798,0.3811614749642704,-0.6545784077926337,-0.2444689290007305,-0.1743741830834807,1.0131913793605327,0.7302893285214239,-0.8014900889641627,-0.5495390471460354,-1.232609660659091,-0.9865941254401613,-0.5348812395531813,-0.6361485969994188,-0.29798569752432025,-0.5267549467099695,0.01615447350215292,-0.10269079937382279,0.33560810968586335,-0.10135578011363194,0.2596325292710602,-0.034602673839097216
2554,0.5734928855389888,-0.34624366516992544,-0.7460745656649582,-0.1202165996892162,-0.23687170765166593,0.15007548520509942,-0.4689541475528726,0.3193031112587942,1.135672161105615,-0.32480373540042745,0.6064653747811364,-0.4480833367294417,-0.10436790036092569,0.4719764878764338,0.16603073636578783,1.2514607014124888,0.46167964293194524,-0.06635048080486299,0.38562123752726457,-0.2726651676514351,1.2704204623455968,0.8190592556400706,0.7290432167087831,0.09205670831283805
549,-1.0115741292775284,-0.2458949122659392,0.2863703959379278,1.3328799886347213,0.9323907116626466,-0.4950866525486717,-0.5185172490204097,-0.5230673168555129,-0.011586885421108391,0.2341386045320442,-1.337452851096686,-0.21189918316523612,-0.12289502534153558,-0.07344148569362198,2.280982623183203,2.0251746576221774,0.34093710580414005,1.0500567038757336,0.18086888810435506,-0.094601929065752,-0.009782790531401275,0.5608520086208622,0.31844508309874603,-1.4539840824328452
1261,-0.037922307663128374,-1.2786836015954621,0.11429623567078002,0.5566935714634943,1.1863219509850749,-1.0479114583190965,-0.4555224670050651,-0.5059516087078205,-0.14905113449646454,1.0663278564176113,0.8621315034986329,0.6924527506196017,-1.123874507673319,-0.49772046845457607,0.4208181319338949,-0.08520591525427591,-0.1892802107048812,1.0053287622369267,-0.3795925433336403,-0.20225536485846551,-0.5903074694504522,-0.2753801515073421,-1.7633477303519656,-0.6604276160374729
783,-0.29711370513383567,-0.05603045148001758,0.7165557966057977,0.9866296995500421,0.17399556859355317,-0.7389211655782878,-0.7985699572753376,0.29079992531814153,0.38837488852265956,1.2390808503270234,-0.8775794211067972,-0.7796978503194457,-1.0927601571485974,-0.14182426915878585,-0.8547284054816437,-0.19516574056279978,-0.17915868605448054,-0.0851410273525171,-0.3671103576287459,-0.12351348518914237,0.629054310509314,-0.5000823498730721,0.3690810830716241,-0.9309892283590664
2840,-0.6775759800327031,-0.05029269190546425,0.8886299568729447,0.5065860842040018,-0.07498972573413355,0.3215591017456001,-0.5988005771369598,-0.463828032261466,0.23747976164168802,1.075682440743292,-0.5893535399515535,-1.2000440772703949,-0.3323270626334875,-0.6045878509836572,-0.3755594050636825,-0.5343485421368735,-0.16007928049473666,1.1814519580745164,0.03290851899682207,0.7204103042017819,0.4617859525854744,0.1278304605322586,0.8589733610256371,-1.6743957228396174
2067,-0.37376453443611646,0.5156978501357685,-0.4019262451306626,1.4290909267450402,0.7103578979900848,1.5811042665920267,-0.6500609965479582,-0.5760867718732381,0.029847693481644663,1.2286563936220143,-0.3558720660883552,0.18152387877765488,0.7855438864902227,0.9285922606059238,0.5424079043884015,-0.1420768354795738,-0.15780261225183373,0.9198802387104674,-0.5089838456872962,3.5679748923639183,0.331432153612817,0.20188552212778108,0.5899820864733175,-1.8198699500148354
742,-0.05284181878900477,0.4226269060301774,-0.4879633252642361,0.5376314483409921,0.44718026170395636,0.047744935474637706,0.02223997273370357,-0.25762097322478694,0.06106402057433708,-0.3703189551918722,-0.08843752578411308,-0.3484202302715506,0.5204533897234771,0.28227632968452865,-0.060947113319004154,-0.23510315269362012,-0.2535346108003128,0.8986719729347997,-0.1344993648522522,0.019104647981998915,-0.17626080817330253,-0.3262970662192944,-0.6359127530933968,-0.7299963711806986
2986,-1.0884572363091443,-0.9984670935762715,0.20033331580435432,0.4570022783237521,-0.11482762617633137,0.20723669071859963,-0.6304204593738989,-0.5875322306142763,-0.4294468699032183,1.161780572925773,0.20750957721608618,-0.8354688535598316,-0.31541261433112927,-0.06311962662614225,0.5123409091176477,-0.16093059313300698,0.08827304141221033,-0.9323040957681998,-0.2951582974243814,0.5312166119293807,-0.17123874333456235,-0.03874998435599364,0.5286599813120882,-1.1955012323057335
1948,0.8842459533217243,2.3025243641026005,-0.4879633252642361,-0.6554659964323997,-1.237227745196991,0.7216875403401012,0.0037694459818751118,-0.3075776511473383,-2.565969242745713,0.42638577651664955,0.6808979949000806,0.0029738093411218725,1.22400161293966,0.9814516597164059,0.05845353102208693,0.028347415276904302,-0.20573889407041543,0.45192783344982934,0.027688012074943792,-0.24283783370920228,-0.5562462343290482,-0.4512276931828125,1.3906312031827681,0.6213210025370556
1472,2.075435817564394,2.0670289462464053,-2.552853248470008,-0.29068171183517877,-1.8373808203365207,5.783851922318886,3.1659944044081234,0.6338726561775992,-0.11635360784409932,0.0772323372339901,0.7098309178976431,0.07749876250865433,3.7143921015701062,0.9639627811758242,2.2926601020239428,2.387633531769967,-0.2295356666409481,1.9079164237934798,-0.0939906398697161,-0.2811653873404286,1.999199933562069,-0.2538572491399224,1.3729958366858013,0.23656742239169465
2990,-0.5326377453928639,-1.5031476381026854,-0.9181487259321052,0.5556441600323692,0.8733648410702483,1.889694830622951,-0.3388986369886721,-0.4562191616248658,0.526826783155978,2.290528065111924,-0.1138373145388936,2.8800828417877167,-0.8093421133774354,-0.36270254077782316,2.3491798009725953,-0.6340561069042556,0.13993561535471355,-1.4203937703542961,-0.08303039195706764,-0.16399987243265632,-2.067358798932984,-0.09125883846777608,-0.3188580796759328,-0.9874816950880179
2634,0.09877074320096722,-0.24186924260072648,-0.5740004053978104,-0.9874730846743004,0.1460501887345,0.4218910079266387,0.44360193648836177,-0.02089557753542539,0.7546208401209193,-0.47775498480269296,-0.62603543351504,-0.09781731773277756,-0.1417937808315912,-0.5472449960412196,0.11317776814270014,0.6421689847418153,0.07966681871651118,-0.26188538987267374,-0.33590964093812087,-0.20168187776535434,0.7705736192902797,0.4998246035785658,0.4042303535134893,0.033126597835498255
1769,-1.0448387463790487,-0.4439478427380251,0.9746670370065182,1.188660702941143,0.7029378765639755,-0.2896260956679788,-0.578211196225847,-0.583692986200752,-0.05080318766772636,1.0125036633143376,-1.0639027612269967,-0.3749279283854878,-0.3593575660178243,0.12859130699378798,0.3677002278261896,-0.31138380946124516,-0.27254615280940314,0.029958359444140544,-0.5394667366246365,0.9188728690209591,-0.4549511064211105,0.06573194062236394,0.19185956856876932,-1.1890594471672515
2228,-0.19511559335493403,-0.3154044604571649,-0.057777924596367006,1.3106361815564227,0.10469690144546906,-0.16930775399270914,-0.23682415588046052,-0.6259876323007775,-1.4432287434158066,-0.3191403362349411,0.07597785301837928,-0.30215335894562734,1.1062533604794735,0.5262561798274388,0.9608536981772274,0.08861772024241611,0.23516346927305823,-0.8860996308042637,-0.5186070896711342,-0.16437819376109616,-1.4624902299620923,-0.16312169533310458,0.8431659831980947,-0.6676054990095127
1391,-1.1924037917449308,-1.0892841801461293,0.5444816363386491,0.11634678332971445,0.9525051476257299,0.24241281718844593,0.32634997093039814,-0.3447688469299702,0.8491480494310343,1.6609579693424248,-0.6546992118216082,-1.0362431979995612,-0.9064982050297634,-0.4665066794744542,-0.8725006737267774,-0.7865927956075736,0.0304956346324034,-1.3072347328618499,-0.0999391766862119,-0.3012974866038342,-0.4868706244892633,-0.4776964376737895,-0.012952488778912363,1.3169987318141874
247,-1.0420670964221277,-0.07049505906290218,0.3724074760715021,1.148216863028115,-0.3184244985222516,-0.45231568059101773,-0.576760398888535,-0.39074984007975827,-0.5640172832399517,0.3995349166256903,-0.9640140254334393,-0.584139465909021,-0.5514152693256092,-0.3144325372719177,0.744911100072944,0.2831184630715796,0.14309619227400175,-2.0306201571595217,-0.19585563325074687,-0.27128399454760715,-1.1156586419898762,-0.2887160216714092,-0.031192680109311626,0.02518672829915613
871,-1.117360068042563,-1.5453512791313335,0.5444816363386491,-0.3251328713660024,0.2066595323821536,-0.7828913236655957,-0.3632425750029199,-0.1370337123612525,1.1127807629288948,1.2576165224415623,-1.308521372226108,-0.45978761440397653,-1.370453882005688,-0.23793288576296054,-1.062016466348791,-0.8077313644598243,-0.53015525702402,-1.811646876793365,-0.09906401884312961,-0.27634929677838493,0.09317634156328712,-0.1760328125147186,0.30057020236515336,0.02746520658039427
1788,-0.6909306035579712,-0.918361672260737,0.6305187164722227,1.0180018492929384,0.08453854247727753,-0.7469157397759801,-0.1255494541692507,-0.43815500720860145,0.3436297724874265,0.737340386352709,0.11963203939908218,0.19917194460904408,-1.1338758417603567,-0.8013398592554687,1.3389411047961048,-0.1411432327936902,-0.31476628069104506,0.6277809683221348,0.2364475688079035,1.4840909388105266,0.43911639015437787,0.03752909207449938,0.8497226826391426,-1.7707613996989628
2183,0.5716564217205793,-0.3315887156511991,-0.4879633252642361,-0.35936841276060966,-1.5242849971064893,-0.3068144301930172,1.0915841898095728,-0.48301857557973327,-0.3192203271159681,-0.7408209894644443,0.5131589697794523,0.06399322444832249,0.3788892429128519,-0.13874674327057135,-0.32234973033126163,-0.0886433118713862,-0.17746724663113783,0.3516985143668411,0.11404833663200357,-0.28031866817677753,0.17500281246286573,-0.4571633132495082,0.1816134964979676,-0.020646636028612435
2852,-0.20795370391704518,0.29385753208938015,0.7165557966057977,-0.9385785013304404,-0.3814325488953716,-0.6321936000390952,-0.006996166102677773,0.12311117239222222,0.7001849371231057,-0.11969519739905479,-0.3893056764728687,-0.004527647689333598,-0.42374995867750287,-0.5276557829586092,-0.2461269956636083,-0.16989550228204583,-0.45783691992687237,0.06425009266144376,0.6865106585681057,-0.1417840033126059,-0.8400357922212517,-0.45224614055602785,0.3480602143402806,0.9745390753041144
626,-0.8165169031602393,-0.691588090411017,0.9746670370065182,1.0819845876413778,1.615249633647213,-0.8084739610982111,0.24225574651283574,-0.3804583398983212,0.7140512259424381,0.7477098494898725,0.7836707775969648,-0.7303992138779773,-0.8288264467927111,-0.7897600629631104,0.33915853301084237,-0.21890686508341267,0.44340484017877846,-0.7856830829237862,-0.16737476007431568,-0.1593759450850583,0.9469223323411764,-0.34470933197584513,0.09685763926948392,-1.0878111006131481
347,0.2167346596341581,0.43735572054655797,0.02825915553720651,1.2717778209703736,0.6849642923972551,0.8695871629974092,-0.5629671374724861,-0.4880841272178469,-0.6913937524775507,0.6835319815103431,-0.47334878861204205,0.39243517354640434,0.7065519086940544,0.33425779507735454,1.1492958276233627,0.3787999469573939,-0.35442445475236695,0.10417678768904622,-0.5537162973165354,3.9180272104286673,0.17122241481431075,1.4857863097868917,0.5848862415169007,-1.751220795099222
278,-1.3410175202971515,-0.3197553296447989,0.7165557966057977,0.6709980742740382,0.979582070628098,-0.04379293908893963,-0.6764639788654322,-0.6198458902568363,-0.6931288669458593,1.5999190947683792,-1.294066186255987,-0.6947247605024501,-0.6345941888670092,-0.3983125033998038,0.17630909346830792,-0.2500702479997267,-0.32340062718217566,-2.346340517004904,-0.5547957221796073,-0.14435418630581623,-0.8990194627281579,-0.3700454547086508,-0.15422242992507432,0.043393001965277726
2744,1.5044002276933572,-0.15498681568217712,-1.7785195272678433,-2.726686034726669,-0.878901365630132,-0.2344635337039017,-1.3944464813428148,-1.06134547993528,0.2238707858922361,-0.3717051542447001,0.1436372430801213,4.135139175756121,-0.5436219941788426,-0.3826230824559968,-2.1746762016611094,-1.0050965933626368,-0.7547644493417566,-0.436070146511223,-0.5524718940469889,-0.30883088512014806,-0.11056935651924082,0.3674990701464185,0.10254429998001931,1.3169987318141874
2396,1.1606450838643492,-0.4081876213710236,-3.155112809405025,-2.0875275599781014,-0.23356125628899604,1.8497219596344894,-0.23967976421033485,-0.3447688469299702,-0.04830872909683223,0.10120933711720491,0.722232358370483,2.5224172821473623,2.4756759145094827,-0.23793288576296054,1.3180511291474806,4.251988141892181,-0.28970750594054656,-0.699124302347141,-0.5459462603946411,-0.3013875631106056,2.920180293459438,-0.5968372704752333,-0.08128513048013114,1.3169987318141874
655,-0.11711840141275662,0.16725612684458535,-0.2298520848635148,0.06489993006729333,0.582090878911094,-0.02940270553309334,-0.0750522245404827,-0.5484899084656325,-0.5737195303210103,0.37914979096419116,0.3126734463126917,-0.07195547454791325,0.8913463616191671,0.5245055652927091,-0.1726543117182193,-0.17389796631702104,0.2125083240084539,-0.5153913413317524,-0.42311341472500624,-0.19746029214800187,0.21825030162889583,-0.4393907660409503,0.5803915875939081,-0.43015836528526935
3136,-1.2034826267803032,0.03737269406346016,0.7165557966057977,-0.6643761392085262,0.4745310281766732,-1.0762921967209043,-0.25256096606036466,0.06971647448333776,0.44115695393803306,0.12205660803534382,-0.1457389508598038,-1.9067085292982964,-0.6518651377052614,-0.9790849296090808,-1.7498360966656645,-0.4880337233889415,-0.4244136541964848,-0.972334181853758,-0.33146599514757474,-0.28184096114121404,0.20388677037731406,-0.42096298307603286,-1.6929168790199376,1.3169987318141874
